operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
VI,Indoor,4G,5,Satisfactory,29.16860775,75.69175652,Haryana,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Indoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
VI,Travelling,4G,5,Satisfactory,29.5349866,75.03506897,Haryana,November,2022
VI,Outdoor,3G,2,Poor Voice Quality,28.74380054,77.07628211,Delhi,November,2022
RJio,Outdoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Travelling,,5,Satisfactory,14.10618782,76.28566041,Karnataka,November,2022
MTNL,Indoor,,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Travelling,4G,3,Poor Voice Quality,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Indoor,4G,5,Satisfactory,15.871665,74.50540167,Karnataka,November,2022
Airtel,Indoor,4G,2,Poor Voice Quality,19.22068445,72.84292245,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Outdoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Indoor,,3,Satisfactory,30.20616416,78.12555857,Uttarakhand,November,2022
Airtel,Indoor,4G,2,Poor Voice Quality,19.22068445,72.84292245,Maharashtra,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.22068445,72.84292245,Maharashtra,November,2022
RJio,Indoor,4G,5,Satisfactory,15.871665,74.50540167,Karnataka,November,2022
VI,Indoor,,5,Satisfactory,19.0665008,72.99848018,Maharashtra,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.0725936,77.5602097,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Indoor,4G,5,Satisfactory,15.871665,74.50540167,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Travelling,4G,3,Poor Voice Quality,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Outdoor,4G,3,Satisfactory,30.20616416,78.12555857,Uttarakhand,November,2022
VI,Indoor,3G,1,Call Dropped,28.7438081,77.0762513,Delhi,November,2022
VI,Indoor,3G,1,Poor Voice Quality,28.7438074,77.0762505,Delhi,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Outdoor,4G,2,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Outdoor,,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,2,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,13.072555,77.5601308,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Indoor,,5,Satisfactory,13.02006206,77.65311939,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,13.02006206,77.65311939,Karnataka,November,2022
Airtel,Indoor,4G,1,Call Dropped,19.22068445,72.84292245,Maharashtra,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.22068445,72.84292245,Maharashtra,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.02006206,77.65311939,Karnataka,November,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,13.02006206,77.65311939,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,13.02006206,77.65311939,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,29.53142831,75.15246088,Haryana,November,2022
VI,Indoor,4G,5,Satisfactory,29.53142831,75.15246088,Haryana,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Outdoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
VI,Outdoor,,5,Satisfactory,19.0650895,73.0021197,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,29.56676107,75.02431033,Haryana,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Indoor,,5,Satisfactory,12.93513574,77.69516348,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
BSNL,Indoor,3G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,29.56726643,75.02427369,Haryana,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.22082282,72.84151202,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,29.56726643,75.02427369,Haryana,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Indoor,4G,5,Satisfactory,15.86798167,74.50940167,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,13.04261077,77.59000661,Karnataka,November,2022
Airtel,Outdoor,4G,3,Satisfactory,30.1155299,78.2817986,Uttarakhand,November,2022
Airtel,Indoor,,1,Poor Voice Quality,19.22082282,72.84151202,Maharashtra,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1155299,78.2817986,Uttarakhand,November,2022
Airtel,Indoor,,5,Satisfactory,13.072594,77.5602009,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.2205808,72.8427815,Maharashtra,November,2022
Airtel,Indoor,,5,Satisfactory,12.9344226,77.6943237,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.9344226,77.6943237,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.93553935,77.69475309,Karnataka,November,2022
VI,Indoor,3G,5,Satisfactory,26.45163806,80.33809295,Uttar Pradesh,November,2022
Airtel,Indoor,2G,5,Satisfactory,12.93553935,77.69475309,Karnataka,November,2022
VI,Indoor,3G,5,Satisfactory,26.45163806,80.33809295,Uttar Pradesh,November,2022
Airtel,Indoor,,5,Satisfactory,12.93553935,77.69475309,Karnataka,November,2022
Airtel,Indoor,,2,Poor Voice Quality,30.1153657,78.2818822,Uttarakhand,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
Airtel,Indoor,,5,Satisfactory,12.93553935,77.69475309,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Outdoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Outdoor,4G,4,Satisfactory,19.12479174,72.82290515,Maharashtra,November,2022
RJio,Indoor,4G,5,Satisfactory,15.877035,74.50566833,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,29.1685809,75.6918044,Haryana,November,2022
VI,Outdoor,2G,5,Satisfactory,25.15427379,78.39998343,Uttar Pradesh,November,2022
VI,Indoor,2G,5,Satisfactory,25.15427379,78.39998343,Uttar Pradesh,November,2022
VI,Outdoor,4G,5,Satisfactory,24.2463909,78.22263298,Madhya Pradesh,November,2022
RJio,Indoor,4G,5,Satisfactory,15.877035,74.50566833,Karnataka,November,2022
VI,Travelling,4G,5,Satisfactory,24.1686421,78.1794441,Madhya Pradesh,November,2022
VI,Outdoor,3G,5,Satisfactory,24.1686421,78.1794441,Madhya Pradesh,November,2022
VI,Outdoor,3G,5,Satisfactory,24.1686421,78.1794441,Madhya Pradesh,November,2022
VI,Outdoor,4G,5,Satisfactory,24.1686421,78.1794441,Madhya Pradesh,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.93553935,77.69475309,Karnataka,November,2022
VI,Outdoor,,1,Call Dropped,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,12.93553935,77.69475309,Karnataka,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.22182215,72.84073262,Maharashtra,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.22144808,72.83925478,Maharashtra,November,2022
Airtel,Indoor,4G,1,Call Dropped,19.22144808,72.83925478,Maharashtra,November,2022
Airtel,Indoor,,5,Satisfactory,13.04262304,77.58997937,Karnataka,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.0725978,77.5602071,Karnataka,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,13.072599,77.5602051,Karnataka,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.115352,78.2818875,Uttarakhand,November,2022
Airtel,Outdoor,4G,3,Satisfactory,30.115352,78.2818875,Uttarakhand,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.115352,78.2818875,Uttarakhand,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.115352,78.2818875,Uttarakhand,November,2022
Airtel,Indoor,4G,5,Satisfactory,13.07255126,77.56036906,Karnataka,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.9356821,77.6946021,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,29.1685808,75.691809,Haryana,November,2022
Airtel,Indoor,,5,Satisfactory,12.9360244,77.6946294,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,12.97299471,77.69875848,Karnataka,November,2022
Airtel,Travelling,4G,2,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,4,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,2G,5,Satisfactory,12.9360941,77.6946314,Karnataka,November,2022
Airtel,Indoor,2G,5,Satisfactory,12.9360758,77.6946207,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,29.21642161,75.50164157,Haryana,November,2022
VI,Indoor,4G,1,Call Dropped,28.7437312,77.0766514,Delhi,November,2022
Airtel,Indoor,,5,Satisfactory,12.9517386,77.6996466,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.9360174,77.6946257,Karnataka,November,2022
VI,Outdoor,,5,Satisfactory,19.06548448,73.002657,Maharashtra,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.072537,77.5602263,Karnataka,November,2022
Airtel,Indoor,,3,Satisfactory,30.1047358,78.2876771,Uttarakhand,November,2022
Airtel,Indoor,,3,Satisfactory,30.1047358,78.2876771,Uttarakhand,November,2022
RJio,Indoor,4G,5,Satisfactory,15.87152167,74.50549333,Karnataka,November,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,13.0726016,77.5602074,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.2612705,72.8658607,Maharashtra,November,2022
RJio,Indoor,4G,4,Satisfactory,26.8905104,75.8086664,Rajasthan,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.2613616,72.8658452,Maharashtra,November,2022
Airtel,Indoor,2G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1153668,78.2818925,Uttarakhand,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1153668,78.2818925,Uttarakhand,November,2022
VI,Indoor,4G,5,Satisfactory,29.1685803,75.6918092,Haryana,November,2022
VI,Outdoor,,5,Satisfactory,19.06535673,73.00235077,Maharashtra,November,2022
VI,Outdoor,,5,Satisfactory,19.06535673,73.00235077,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,18.4582033,73.7861519,Maharashtra,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.22047205,72.84297373,Maharashtra,November,2022
RJio,Indoor,4G,5,Satisfactory,17.46982333,78.41640667,Telangana,November,2022
RJio,Indoor,4G,5,Satisfactory,17.46982333,78.41640667,Telangana,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.9694963,77.6912033,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.9694963,77.6912033,Karnataka,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.9694963,77.6912033,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.9694963,77.6912033,Karnataka,November,2022
RJio,Indoor,4G,5,Satisfactory,17.46982333,78.41640667,Telangana,November,2022
RJio,Indoor,4G,4,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,3,Satisfactory,30.1155535,78.2817603,Uttarakhand,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1155535,78.2817603,Uttarakhand,November,2022
Airtel,Outdoor,4G,3,Satisfactory,30.10483966,78.28763331,Uttarakhand,November,2022
Airtel,Outdoor,4G,3,Satisfactory,30.10483966,78.28763331,Uttarakhand,November,2022
Airtel,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,3,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,13.072599,77.560203,Karnataka,November,2022
Airtel,Indoor,4G,5,Satisfactory,13.072596,77.5601967,Karnataka,November,2022
RJio,Indoor,4G,5,Satisfactory,17.46982333,78.41640667,Telangana,November,2022
RJio,Indoor,4G,5,Satisfactory,17.47243333,78.414305,Telangana,November,2022
Airtel,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,13.0725967,77.560221,Karnataka,November,2022
RJio,Indoor,4G,5,Satisfactory,17.4699698,78.4161791,Telangana,November,2022
Airtel,Outdoor,4G,2,Poor Voice Quality,19.2171641,72.8475938,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,18.5089445,73.8339214,Maharashtra,November,2022
Airtel,Indoor,,5,Satisfactory,13.0725986,77.5602166,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Outdoor,4G,4,Satisfactory,26.89516425,75.80774319,Rajasthan,November,2022
Airtel,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.0726205,77.5602312,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89516425,75.80774319,Rajasthan,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89516425,75.80774319,Rajasthan,November,2022
RJio,Outdoor,4G,4,Satisfactory,26.89516425,75.80774319,Rajasthan,November,2022
RJio,Travelling,4G,4,Satisfactory,26.88511867,75.81026615,Rajasthan,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.0726029,77.560301,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.95654048,77.4896521,Karnataka,November,2022
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Outdoor,4G,4,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
RJio,Indoor,4G,4,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,13.05838775,77.55926889,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89954966,75.81238165,Rajasthan,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89954966,75.81238165,Rajasthan,November,2022
Airtel,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,12.96186054,77.70180743,Karnataka,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.96186054,77.70180743,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,29.1702236,75.69454737,Haryana,November,2022
VI,Indoor,4G,5,Satisfactory,29.1702236,75.69454737,Haryana,November,2022
Airtel,Indoor,,1,Call Dropped,12.93634935,77.69450795,Karnataka,November,2022
RJio,Indoor,4G,4,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,12.93632322,77.69453796,Karnataka,November,2022
Airtel,Indoor,2G,5,Satisfactory,12.93632322,77.69453796,Karnataka,November,2022
Airtel,Indoor,4G,1,Call Dropped,19.2206135,72.842824,Maharashtra,November,2022
VI,Indoor,4G,5,Satisfactory,29.1685993,75.6918221,Haryana,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.9359793,77.6945514,Karnataka,November,2022
Airtel,Indoor,2G,5,Satisfactory,12.9360711,77.6946907,Karnataka,November,2022
Airtel,Indoor,,1,Call Dropped,12.93632322,77.69453796,Karnataka,November,2022
VI,Indoor,4G,5,Satisfactory,29.168587,75.6918097,Haryana,November,2022
VI,Indoor,4G,5,Satisfactory,29.1685883,75.6918119,Haryana,November,2022
Airtel,Outdoor,,1,Call Dropped,12.93462993,77.69038348,Karnataka,November,2022
Airtel,Indoor,4G,5,Satisfactory,13.0725598,77.5602126,Karnataka,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Outdoor,,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.9360556,77.6946539,Karnataka,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1155509,78.2817673,Uttarakhand,November,2022
Airtel,Indoor,,5,Satisfactory,12.9356632,77.6945725,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.9358622,77.6946408,Karnataka,November,2022
Airtel,Indoor,4G,1,Call Dropped,19.2205441,72.8427787,Maharashtra,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1155494,78.281768,Uttarakhand,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89954966,75.81238165,Rajasthan,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
Airtel,Indoor,4G,5,Satisfactory,12.9360815,77.6946449,Karnataka,November,2022
RJio,Indoor,4G,5,Satisfactory,15.86732833,74.51522167,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.9358996,77.6946378,Karnataka,November,2022
Airtel,Outdoor,4G,1,Call Dropped,19.2361375,72.8550002,Maharashtra,November,2022
Airtel,Indoor,2G,5,Satisfactory,12.93596807,77.69430489,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.94918784,77.69944091,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,13.00018823,77.68050206,Karnataka,November,2022
RJio,Outdoor,4G,4,Satisfactory,26.89887681,75.81667445,Rajasthan,November,2022
RJio,Outdoor,4G,4,Satisfactory,26.89887681,75.81667445,Rajasthan,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89887681,75.81667445,Rajasthan,November,2022
RJio,Indoor,4G,4,Satisfactory,26.89887681,75.81667445,Rajasthan,November,2022
RJio,Outdoor,4G,4,Satisfactory,26.89887681,75.81667445,Rajasthan,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,November,2022
RJio,Outdoor,4G,4,Satisfactory,26.89887681,75.81667445,Rajasthan,November,2022
VI,Indoor,4G,5,Satisfactory,18.5078704,73.8340055,Maharashtra,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.2205632,72.8427638,Maharashtra,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
RJio,Indoor,4G,5,Satisfactory,15.86732833,74.51522167,Karnataka,November,2022
Airtel,Indoor,2G,5,Satisfactory,13.03923051,77.6250982,Karnataka,November,2022
Airtel,Indoor,4G,1,Poor Voice Quality,19.2205434,72.8427794,Maharashtra,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,November,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,November,2022
VI,Indoor,2G,5,Satisfactory,29.1686211,75.6918204,Haryana,November,2022
VI,Indoor,4G,5,Satisfactory,18.5076688,73.8342324,Maharashtra,November,2022
Airtel,Indoor,4G,3,Satisfactory,30.1047694,78.287663,Uttarakhand,November,2022
Airtel,Indoor,,5,Satisfactory,12.9358167,77.6946216,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,12.93600882,77.69479468,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
Airtel,Indoor,,5,Satisfactory,12.9360351,77.6946519,Karnataka,November,2022
Airtel,Indoor,,5,Satisfactory,-1.0,-1.0,,November,2022
VI,Indoor,2G,5,Satisfactory,29.1686214,75.6918151,Haryana,November,2022
